claim_id,orid,verified,falsified,inconclusive,toy
2783,G4D0YzzZEk,3,0,0,0
2784,G4D0YzzZEk,3,0,0,0
2785,G4ve69pimc,4,1,0,1
2786,G4ve69pimc,4,0,0,2
2787,G4ve69pimc,4,0,1,1
2788,G4ve69pimc,5,0,0,1
2789,G4ve69pimc,5,0,0,1
2790,G6WKIN1heG,4,0,1,0
2791,G6WKIN1heG,4,0,1,0
2792,G6WKIN1heG,2,0,3,0
2793,G6WKIN1heG,4,0,1,0
2794,G9KydTWzZL,1,0,1,0
2795,G9KydTWzZL,0,0,1,1
2796,G9KydTWzZL,0,0,1,1
2797,G9KydTWzZL,1,0,1,0
2798,G9KydTWzZL,1,0,1,0
2799,G9KydTWzZL,1,0,1,0
2806,GAQE4Wr53f,5,9,3,0
2807,GAQE4Wr53f,3,0,0,0
2808,GAQE4Wr53f,15,0,0,2
2809,GAQE4Wr53f,3,0,0,0
2810,GAQE4Wr53f,3,0,0,0
2811,GAQE4Wr53f,13,0,1,3
2812,GAQE4Wr53f,9,5,2,1
2828,GJblFvJcMb,6,0,4,2
2829,GJblFvJcMb,10,0,1,1
2830,GJblFvJcMb,9,0,1,2
2831,GJblFvJcMb,5,4,2,1
2832,GJblFvJcMb,8,0,2,2
2833,GJblFvJcMb,9,0,1,2
2843,GLNiB1ePxm,1,0,1,0
2844,GLNiB1ePxm,1,0,0,1
2845,GLNiB1ePxm,1,0,1,0
2846,GLNiB1ePxm,1,0,1,0
2847,GLNiB1ePxm,1,0,0,1
2848,GLPTyKiiYZ,0,1,0,1
2849,GLPTyKiiYZ,1,0,0,1
2850,GLPTyKiiYZ,0,1,0,1
2851,GLPTyKiiYZ,1,0,0,1
2852,GLPTyKiiYZ,1,0,0,1
2853,GMIHHrJ6Wp,10,0,2,4
2854,GMIHHrJ6Wp,10,0,1,5
2855,GMIHHrJ6Wp,8,0,4,4
2856,GMIHHrJ6Wp,8,0,5,3
2857,GMIHHrJ6Wp,8,0,6,2
2858,GMIHHrJ6Wp,9,0,0,7
2859,GQ17DjsBcq,1,0,1,0
2860,GQ17DjsBcq,0,2,0,0
2861,GQ17DjsBcq,0,1,1,0
2862,GQ17DjsBcq,0,0,1,1
2863,GQ17DjsBcq,2,0,0,0
2864,GQ17DjsBcq,2,0,0,0
2870,GW3umRqsZZ,2,0,0,0
2871,GW3umRqsZZ,2,0,0,0
2872,GW3umRqsZZ,3,0,2,1
2873,GW3umRqsZZ,4,0,1,1
2874,GW3umRqsZZ,4,0,0,2
2875,GW3umRqsZZ,4,0,2,0
2876,GW3umRqsZZ,2,0,0,0
2877,GW3umRqsZZ,4,0,1,1
2892,GakFNj5L2W,2,0,2,0
2893,GakFNj5L2W,2,0,1,1
2894,GakFNj5L2W,3,0,0,1
2895,GakFNj5L2W,4,0,0,0
2896,GakFNj5L2W,2,0,1,1
2907,GcCBoFM8u9,1,1,1,2
2908,GcCBoFM8u9,3,0,0,2
2909,GcCBoFM8u9,0,1,2,2
2910,GcCBoFM8u9,0,0,2,3
2911,GcCBoFM8u9,1,0,1,3
2912,GdiPMYeFoG,1,0,1,0
2913,GdiPMYeFoG,0,0,0,2
2914,GdiPMYeFoG,0,0,1,1
2915,GdiPMYeFoG,0,0,0,2
2916,GdiPMYeFoG,1,0,1,0
2917,GdiPMYeFoG,1,0,0,1
2918,GdqrQ75Gg8,0,0,1,1
2919,GdqrQ75Gg8,0,0,1,1
2920,GdqrQ75Gg8,0,0,1,1
2921,GdqrQ75Gg8,0,0,1,1
2922,GdqrQ75Gg8,0,0,1,1
2923,GdqrQ75Gg8,0,1,1,0
2924,GdyuWMAH8P,0,0,1,1
2925,GdyuWMAH8P,0,0,1,1
2926,GdyuWMAH8P,0,0,2,0
2927,GdyuWMAH8P,0,0,2,0
2928,GdyuWMAH8P,0,0,1,1
2929,GdyuWMAH8P,0,0,2,0
2935,GeYKOC4BzB,10,0,0,2
2936,GeYKOC4BzB,4,4,2,2
2937,GeYKOC4BzB,9,0,2,1
2938,GeYKOC4BzB,8,0,0,4
2939,GeYKOC4BzB,4,0,3,5
2940,GgINST3Qgc,2,0,0,1
2941,GgINST3Qgc,0,0,1,2
2942,GgINST3Qgc,0,0,0,3
2943,GiSCgWW0Ze,0,1,1,1
2944,GiSCgWW0Ze,0,0,1,2
2945,GiSCgWW0Ze,0,0,2,1
2946,GiSCgWW0Ze,3,0,0,0
2947,GiSCgWW0Ze,3,0,0,0
2948,GiSCgWW0Ze,3,0,0,0
2982,Gz0RAgBfid,1,0,1,1
2983,Gz0RAgBfid,0,0,1,2
2984,Gz0RAgBfid,0,0,3,0
2985,Gz0RAgBfid,2,0,1,0
2986,Gz0RAgBfid,0,0,1,2
2987,Gz0RAgBfid,0,0,1,2
2999,H8ozFYOmk8,2,0,0,0
3000,H8ozFYOmk8,0,0,2,0
3001,H8ozFYOmk8,0,0,2,0
3002,H8ozFYOmk8,0,0,2,0
3003,H8ozFYOmk8,1,0,0,1
3004,H8ozFYOmk8,1,0,1,0
3010,HDBpda5Vih,10,0,2,0
3011,HDBpda5Vih,8,0,1,3
3012,HDBpda5Vih,9,0,2,1
3013,HDBpda5Vih,8,0,3,1
3014,HDBpda5Vih,10,0,2,0
3015,HDBpda5Vih,9,0,2,1
3016,HDoWJi2jlj,3,0,0,1
3017,HDoWJi2jlj,4,0,0,0
3018,HDoWJi2jlj,3,0,1,0
3019,HDoWJi2jlj,3,0,0,1
3020,HDoWJi2jlj,2,0,1,1
3033,HMu24dTKkJ,0,0,1,1
3034,HMu24dTKkJ,0,0,2,0
3035,HMu24dTKkJ,0,0,1,1
3036,HMu24dTKkJ,0,0,0,2
3037,HMu24dTKkJ,0,0,0,2
3038,HMyCBL2yMV,4,0,2,5
3039,HMyCBL2yMV,5,1,3,2
3040,HMyCBL2yMV,9,0,0,2
3041,HMyCBL2yMV,10,0,0,1
3042,HMyCBL2yMV,8,0,2,1
3053,HSuU4xBmAv,0,0,3,2
3054,HSuU4xBmAv,1,0,1,3
3055,HSuU4xBmAv,3,0,1,1
3056,HSuU4xBmAv,0,0,2,3
3057,HSuU4xBmAv,1,0,3,1
3074,HdhEFfEsoz,0,1,0,2
3075,HdhEFfEsoz,0,0,0,3
3076,HdhEFfEsoz,2,0,0,1
3077,HdhEFfEsoz,2,0,0,1
3078,HdhEFfEsoz,2,0,0,1
3079,HdhEFfEsoz,1,0,0,2
3080,HigEPnWgLQ,2,0,0,0
3081,HigEPnWgLQ,2,0,0,0
3082,HigEPnWgLQ,1,0,3,0
3083,HigEPnWgLQ,3,0,1,0
3084,HigEPnWgLQ,2,0,0,0
3085,HigEPnWgLQ,3,0,1,0
3086,HigEPnWgLQ,3,0,1,0
3087,HigEPnWgLQ,3,0,1,0
3091,Hnty5t1TNg,4,0,0,0
3092,Hnty5t1TNg,4,0,0,0
3093,Hnty5t1TNg,2,0,1,1
3094,Hnty5t1TNg,3,0,0,1
3095,Hnty5t1TNg,1,0,2,1
3096,Hpfybj9wkd,1,0,1,1
3097,Hpfybj9wkd,0,0,3,0
3098,Hpfybj9wkd,3,0,0,0
3099,Hpfybj9wkd,3,0,0,0
3100,Hpfybj9wkd,3,0,0,0
3111,HtSjPOIMMc,0,0,3,1
3112,HtSjPOIMMc,2,0,1,1
3113,HtSjPOIMMc,1,0,2,1
3114,HtSjPOIMMc,3,0,1,0
3115,HtSjPOIMMc,3,0,1,0
3116,HtSjPOIMMc,1,0,2,1
3117,Hu8tqsCnEn,0,0,2,1
3118,Hu8tqsCnEn,0,0,2,1
3119,Hu8tqsCnEn,0,0,2,1
3120,Hu8tqsCnEn,0,0,2,1
3121,Hu8tqsCnEn,0,0,3,0
3122,Hw9EsvumTM,0,0,2,0
3123,Hw9EsvumTM,0,0,2,0
3124,Hw9EsvumTM,0,0,2,0
3125,Hw9EsvumTM,0,0,2,0
3126,Hw9EsvumTM,0,0,2,0
3127,Hw9EsvumTM,0,0,2,0
3128,HwXyyvK7ZJ,0,3,1,1
3129,HwXyyvK7ZJ,3,0,2,0
3130,HwXyyvK7ZJ,5,0,0,0
3131,HwXyyvK7ZJ,4,0,1,0
3132,HwXyyvK7ZJ,0,3,1,1
3133,HwXyyvK7ZJ,5,0,0,0
3145,I4LNtQHQBK,2,0,2,0
3146,I4LNtQHQBK,3,0,1,0
3147,I4LNtQHQBK,0,1,3,0
3148,I4LNtQHQBK,1,0,2,1
3149,I4LNtQHQBK,3,0,1,0
3150,I4LNtQHQBK,3,0,1,0
3157,I9cWQO0BP7,0,0,0,2
3158,I9cWQO0BP7,0,0,0,2
3159,I9cWQO0BP7,0,0,0,2
3160,I9cWQO0BP7,0,0,0,2
3174,IMFgiWw4jd,1,0,3,0
3175,IMFgiWw4jd,2,0,2,0
3176,IMFgiWw4jd,0,0,2,2
3177,IMFgiWw4jd,0,0,2,2
3178,IMFgiWw4jd,1,0,3,0
3179,IMFgiWw4jd,1,0,2,1
3186,IQojX8HugF,9,0,1,0
3187,IQojX8HugF,1,5,4,0
3188,IQojX8HugF,7,2,1,0
3189,IQojX8HugF,9,0,1,0
3190,IQojX8HugF,8,0,2,0
3191,IQojX8HugF,1,5,3,1
3192,ISNSiAC3n1,8,0,2,1
3193,ISNSiAC3n1,9,2,0,0
3194,ISNSiAC3n1,9,2,0,0
3195,ISNSiAC3n1,9,1,0,1
3196,ISNSiAC3n1,9,1,0,1
3203,IXV8eAZsKc,0,0,4,0
3204,IXV8eAZsKc,0,3,1,0
3211,IalpB5Mzaz,0,0,0,2
3212,IalpB5Mzaz,2,0,0,0
3213,IalpB5Mzaz,0,0,2,0
3214,IbRm6gwmew,0,0,1,1
3215,IbRm6gwmew,0,0,1,1
3216,IbRm6gwmew,0,0,2,0
3217,IbRm6gwmew,0,0,1,1
3218,IbRm6gwmew,0,0,2,0
3219,IbRm6gwmew,0,0,1,1
3226,IelAHU5MVz,0,0,0,2
3227,IelAHU5MVz,0,0,1,1
3228,IelAHU5MVz,0,0,1,1
3229,IelAHU5MVz,1,0,0,1
3230,IelAHU5MVz,0,0,1,1
3231,IelAHU5MVz,0,0,0,2
3237,If4X4W2HWx,2,0,5,1
3238,If4X4W2HWx,3,0,4,1
3239,If4X4W2HWx,5,0,1,2
3240,If4X4W2HWx,5,0,1,2
3241,If4X4W2HWx,5,0,3,0
3242,If4X4W2HWx,4,0,3,1
3257,IkPdV0stxX,0,1,1,1
3258,IkPdV0stxX,0,1,1,1
3259,IkPdV0stxX,2,0,0,1
3260,IkPdV0stxX,0,1,1,1
3261,IkPdV0stxX,0,0,2,1
3262,IkPdV0stxX,3,0,0,0
3263,IkjsHRpuYY,5,0,0,2
3264,IkjsHRpuYY,5,0,1,1
3265,IkjsHRpuYY,5,0,0,2
3266,IkjsHRpuYY,6,0,0,1
3267,IkjsHRpuYY,6,0,0,1
3268,IkjsHRpuYY,5,0,0,2
3275,Ipgssz2WL1,1,0,1,1
3276,Ipgssz2WL1,1,1,0,1
3277,Ipgssz2WL1,2,0,0,1
3278,Ipgssz2WL1,1,0,1,1
3279,Ipgssz2WL1,0,1,1,1
3280,Ir6N7U5Kea,7,0,0,0
3281,Ir6N7U5Kea,7,0,0,0
3282,Ir6N7U5Kea,3,4,0,0
3283,Ir6N7U5Kea,7,0,0,0
3284,Ir6N7U5Kea,2,4,1,0
3285,Ir6N7U5Kea,1,5,1,0
3286,ItJEC1Mk0V,0,2,0,1
3288,ItJEC1Mk0V,3,0,0,0
3289,ItJEC1Mk0V,3,0,0,0
3290,ItJEC1Mk0V,0,2,0,1
3293,ItJEC1Mk0V,1,2,0,0
3300,Iv2xle8uSv,2,0,0,0
3301,Iv2xle8uSv,2,0,0,0
3302,Iv2xle8uSv,2,0,0,0
3303,Iv2xle8uSv,2,0,0,0
3304,Iv2xle8uSv,2,0,0,0
3305,IwP8LZzc97,0,0,0,2
3306,IwP8LZzc97,0,0,1,1
3307,IwP8LZzc97,0,0,0,2
3308,IwP8LZzc97,0,0,1,1
3309,Iww9TICvKj,5,0,2,4
3310,Iww9TICvKj,7,0,2,2
3311,Iww9TICvKj,5,0,0,6
3312,Iww9TICvKj,5,0,2,4
3313,Iww9TICvKj,6,0,1,4
3314,J0y3sNbo9G,4,1,6,3
3315,J0y3sNbo9G,11,0,2,1
3316,J0y3sNbo9G,4,0,0,0
3317,J0y3sNbo9G,10,1,2,1
3318,J0y3sNbo9G,7,2,4,1
3319,J0y3sNbo9G,8,2,3,1
3320,J0y3sNbo9G,3,0,0,1
3321,J0y3sNbo9G,12,0,1,1
3322,J0y3sNbo9G,2,0,1,1
3340,J5i09faOOf,0,0,1,1
3341,J5i09faOOf,0,0,1,1
3342,J5i09faOOf,0,0,2,0
3343,J5i09faOOf,0,0,2,0
3344,J5i09faOOf,0,0,1,1
3345,J5odClCiIX,1,0,1,0
3346,J6AIZuAN81,1,0,0,1
3347,J6AIZuAN81,0,0,1,1
3348,J6AIZuAN81,1,0,0,1
3349,J6AIZuAN81,1,0,0,1
3350,J6AIZuAN81,0,0,0,2
3364,JFevoTJIVi,2,0,0,1
3365,JFevoTJIVi,2,0,1,0
3366,JFevoTJIVi,0,2,1,0
3367,JFevoTJIVi,3,0,0,0
3368,JFevoTJIVi,2,0,0,1
3369,JIbkbLYo3o,7,0,1,3
3370,JIbkbLYo3o,8,0,2,1
3371,JIbkbLYo3o,8,0,2,1
3372,JIbkbLYo3o,7,0,1,3
3373,JIbkbLYo3o,5,0,4,2
3374,JIbkbLYo3o,7,0,1,3
3378,JJw9sN5Lah,0,0,1,1
3379,JJw9sN5Lah,0,0,1,1
3380,JJw9sN5Lah,0,0,1,1
3381,JJw9sN5Lah,1,0,1,0
3382,JJw9sN5Lah,0,0,1,1
3383,JJw9sN5Lah,0,0,1,1
3400,JOyxs9ElI7,7,0,2,2
3401,JOyxs9ElI7,6,0,2,3
3402,JOyxs9ElI7,6,0,2,3
3403,JOyxs9ElI7,6,0,2,3
3404,JOyxs9ElI7,6,0,2,3
3405,JOyxs9ElI7,6,0,2,3
3439,JXN3npSRRD,3,0,1,2
3440,JXN3npSRRD,1,0,1,4
3441,JXN3npSRRD,1,0,2,3
3442,JXN3npSRRD,3,0,1,2
3443,JXN3npSRRD,3,0,1,2
3448,JfcKBsbx0n,0,0,2,0
3449,JfcKBsbx0n,0,0,0,2
3450,JfcKBsbx0n,0,0,0,2
3451,JfcKBsbx0n,0,0,0,2
3452,JfcKBsbx0n,0,0,2,0
3455,Jh6gq9QsFa,0,0,1,1
3456,Jh6gq9QsFa,0,0,2,0
3457,Jh6gq9QsFa,0,0,2,0
3458,Jh6gq9QsFa,0,0,1,1
3459,Jh6gq9QsFa,0,0,2,0
3460,Jh6gq9QsFa,0,0,1,1
3461,JiB2eXY8fT,1,0,0,1
3462,JiB2eXY8fT,0,0,0,2
3463,JiB2eXY8fT,0,0,0,2
3464,JiB2eXY8fT,0,0,1,1
3465,JiB2eXY8fT,0,0,1,1
3466,JidATZ8SuW,5,0,0,0
3467,JidATZ8SuW,4,0,0,1
3468,JidATZ8SuW,5,0,0,0
3469,JidATZ8SuW,4,1,0,0
3470,JidATZ8SuW,5,0,0,0
3480,JnuwpwbZ8D,4,0,2,8
3481,JnuwpwbZ8D,5,0,3,6
3482,JnuwpwbZ8D,4,0,3,7
3483,JnuwpwbZ8D,4,0,3,7
3484,JnuwpwbZ8D,4,0,1,9
3485,JnuwpwbZ8D,4,0,1,9
3490,Jva4wVEySO,0,0,2,0
3491,Jva4wVEySO,0,0,3,0
3492,Jva4wVEySO,0,0,2,1
3493,Jva4wVEySO,0,0,1,1
3505,K1EPPO9t2c,4,0,3,0
3506,K1EPPO9t2c,5,0,1,1
3507,K1EPPO9t2c,2,0,3,2
3508,K1EPPO9t2c,2,0,3,2
3509,K1EPPO9t2c,5,0,1,1
3510,K1EPPO9t2c,3,0,3,1
3511,K1mAvyHhKU,3,0,0,0
3512,K1mAvyHhKU,1,0,1,1
3513,K1mAvyHhKU,2,0,1,0
3514,K1mAvyHhKU,3,0,0,0
3515,K1mAvyHhKU,3,0,0,0
3516,K5blb595KX,4,1,0,1
3517,K5blb595KX,5,0,0,1
3518,K5blb595KX,2,0,1,3
3519,K5blb595KX,5,0,0,1
3520,K5blb595KX,5,0,0,1
3524,KFIW6LOeT1,1,2,1,0
3525,KFIW6LOeT1,3,0,0,1
3526,KFIW6LOeT1,1,2,1,0
3527,KFIW6LOeT1,2,0,0,2
3528,KFIW6LOeT1,3,0,0,1
3529,KG4CjK6j8Y,3,0,2,3
3530,KG4CjK6j8Y,1,2,4,1
3531,KG4CjK6j8Y,0,2,2,4
3532,KG4CjK6j8Y,2,2,2,2
3533,KG4CjK6j8Y,1,2,5,0
3534,KG4CjK6j8Y,1,3,4,0
3535,KHhO311xZ2,2,0,1,1
3536,KHhO311xZ2,3,0,1,0
3537,KHhO311xZ2,2,0,1,1
3538,KHhO311xZ2,2,0,1,1
3539,KHhO311xZ2,3,0,0,1
3543,KJq0iScNM6,2,3,4,3
3544,KJq0iScNM6,9,0,2,1
3545,KJq0iScNM6,5,0,4,3
3546,KJq0iScNM6,3,1,6,2
3547,KJq0iScNM6,2,3,3,4
3553,KODJBT02ux,4,0,2,1
3554,KODJBT02ux,4,0,2,1
3555,KODJBT02ux,4,0,2,1
3556,KODJBT02ux,4,1,1,1
3557,KODJBT02ux,6,0,1,0
3558,KODJBT02ux,6,0,1,0
3559,KPD4s6z0Wc,0,0,0,2
3560,KPD4s6z0Wc,0,0,0,2
3564,KQT6pf4Mva,0,0,1,1
3565,KQT6pf4Mva,0,0,2,0
3566,KQT6pf4Mva,0,0,2,0
3567,KQT6pf4Mva,0,0,2,0
3568,KQT6pf4Mva,0,0,2,0
3569,KS6RbZMt8L,3,0,2,4
3570,KS6RbZMt8L,2,1,1,5
3571,KS6RbZMt8L,3,0,2,4
3572,KS6RbZMt8L,3,0,2,4
3573,KS6RbZMt8L,4,0,1,4
3580,KUBkuPwGf4,2,0,0,0
3581,KUBkuPwGf4,13,0,1,2
3582,KUBkuPwGf4,2,0,0,0
3583,KUBkuPwGf4,2,0,0,0
3584,KUBkuPwGf4,13,0,1,2
3585,KUBkuPwGf4,11,0,5,0
3586,KUBkuPwGf4,12,0,3,1
3587,KUBkuPwGf4,13,0,1,2
3588,KUBkuPwGf4,13,0,1,2
3594,Ke4poDVYTO,0,1,1,0
3595,Ke4poDVYTO,1,0,0,1
3596,Ke4poDVYTO,1,0,0,1
3597,Ke4poDVYTO,2,0,0,0
3598,Ke4poDVYTO,0,1,1,0
3599,KfDXKFFzze,1,0,3,1
3600,KfDXKFFzze,3,0,0,2
3601,KfDXKFFzze,3,0,0,2
3602,KfDXKFFzze,2,0,1,2
3616,Kk5UZgkWFx,9,0,0,1
3617,Kk5UZgkWFx,9,0,0,1
3618,Kk5UZgkWFx,9,0,0,1
3619,Kk5UZgkWFx,9,0,1,0
3620,Kk5UZgkWFx,8,1,0,1
3626,Km8yqb7SfN,2,0,1,0
3627,Km8yqb7SfN,2,0,1,0
3628,Km8yqb7SfN,0,0,2,1
3629,Km8yqb7SfN,2,0,1,0
3630,Km8yqb7SfN,2,0,1,0
3631,Km8yqb7SfN,2,0,1,0
3638,Kmv7TjGCru,0,0,2,0
3639,Kmv7TjGCru,0,0,1,1
3640,Kmv7TjGCru,0,0,1,1
3641,Kmv7TjGCru,0,0,1,1
3642,Kmv7TjGCru,0,0,2,0
3643,KqMqJpSMnQ,9,0,2,5
3644,KqMqJpSMnQ,11,0,0,5
3645,KqMqJpSMnQ,12,0,4,0
3646,KqMqJpSMnQ,11,0,0,5
3647,KqMqJpSMnQ,11,0,0,5
3648,KqMqJpSMnQ,10,0,1,5
3654,Kw0nhxeTeI,0,1,2,3
3655,Kw0nhxeTeI,0,0,4,2
3656,Kw0nhxeTeI,1,1,0,4
3657,Kw0nhxeTeI,0,1,0,5
3658,Kw0nhxeTeI,1,1,0,4
3659,Kw0nhxeTeI,1,0,3,2
3660,L0T4pmqkMg,5,0,0,0
3661,L0T4pmqkMg,3,0,2,0
3662,L0T4pmqkMg,5,0,0,0
3663,L0T4pmqkMg,3,0,2,0
3664,L0T4pmqkMg,3,0,2,0
3665,L3fJXwaFdx,0,0,1,1
3666,L3fJXwaFdx,0,0,1,1
3667,L3fJXwaFdx,0,0,1,1
3668,L3fJXwaFdx,0,0,1,1
3669,L3fJXwaFdx,0,0,1,1
3670,L3fJXwaFdx,0,0,2,0
3676,L5ZJv73k7x,6,0,1,0
3677,L5ZJv73k7x,5,0,1,1
3678,L5ZJv73k7x,6,0,1,0
3679,L5ZJv73k7x,5,0,1,1
3680,L5ZJv73k7x,4,0,1,2
3699,LF5rPrxbHp,2,0,0,0
3700,LF5rPrxbHp,2,0,0,0
3701,LF5rPrxbHp,2,0,0,0
3702,LF5rPrxbHp,2,0,0,0
3703,LF5rPrxbHp,0,2,0,0
3704,LHCQSx0cQV,1,0,1,0
3705,LHCQSx0cQV,0,0,1,1
3706,LHCQSx0cQV,0,0,1,1
3707,LJdacnMXkr,5,1,2,5
3708,LJdacnMXkr,7,0,2,4
3709,LJdacnMXkr,11,0,1,1
3710,LJdacnMXkr,9,1,2,1
3711,LJdacnMXkr,11,0,1,1
3712,LJdacnMXkr,9,0,1,3
3718,LTHHiPNbrs,3,3,0,1
3719,LTHHiPNbrs,4,3,0,0
3720,LTHHiPNbrs,5,2,0,0
3721,LTHHiPNbrs,7,0,0,0
3722,LTHHiPNbrs,7,0,0,0
3729,LcswwEzzX7,0,0,4,1
3730,LcswwEzzX7,0,0,5,0
3731,LcswwEzzX7,4,0,1,0
3732,LcswwEzzX7,0,0,5,0
3733,LcswwEzzX7,0,0,5,0
3734,LfUXGnwVzw,0,0,0,2
3735,LfUXGnwVzw,2,0,0,0
3736,LfUXGnwVzw,0,0,0,2
3737,LfUXGnwVzw,0,0,0,2
3738,LfUXGnwVzw,0,0,0,2
3746,LhGxRnGmGJ,10,2,0,0
3748,LhGxRnGmGJ,6,1,2,3
3749,LhGxRnGmGJ,8,3,0,1
3750,LhGxRnGmGJ,11,1,0,0
3751,LhGxRnGmGJ,11,0,1,0
3752,LhGxRnGmGJ,12,0,0,0
3753,Li5ki5Dopo,0,0,3,0
3754,Li5ki5Dopo,0,0,1,2
3755,Li5ki5Dopo,0,0,2,1
3756,Li5ki5Dopo,0,0,2,1
3757,Li5ki5Dopo,0,0,2,1
3758,Li5ki5Dopo,1,0,1,1
3787,LvYuEB4POi,0,0,1,2
3788,LvYuEB4POi,0,0,1,2
3789,LvYuEB4POi,0,0,1,2
3790,LvYuEB4POi,0,0,1,2
3791,LvYuEB4POi,1,0,1,1
3792,LvYuEB4POi,0,0,2,1
3796,LyhBIrNBXv,1,0,1,1
3797,LyhBIrNBXv,2,0,0,1
3798,LyhBIrNBXv,2,0,0,1
3799,LyhBIrNBXv,1,0,2,0
3800,LyhBIrNBXv,2,0,0,1
3807,Lzwp2KXedc,7,0,2,2
3808,Lzwp2KXedc,7,0,1,3
3809,Lzwp2KXedc,7,0,1,3
3810,Lzwp2KXedc,7,0,0,4
3811,Lzwp2KXedc,6,2,2,1
3812,Lzwp2KXedc,6,1,1,3
3813,M0e5XORjAW,0,0,1,1
3814,M0e5XORjAW,0,0,2,0
3815,M4bE60aa1C,0,0,1,2
3816,M4bE60aa1C,0,2,1,0
3817,M4bE60aa1C,0,2,0,1
3818,M4bE60aa1C,0,1,2,0
3819,M4bE60aa1C,2,0,0,1
3820,M4bE60aa1C,1,0,1,1
3821,M52jcbntdB,9,0,0,2
3822,M52jcbntdB,8,0,1,2
3823,M52jcbntdB,7,0,2,2
3824,M52jcbntdB,9,0,0,2
3825,M52jcbntdB,6,0,1,4
3826,M52jcbntdB,6,0,0,5
3827,M78xLFN7EJ,0,0,2,1
3828,M78xLFN7EJ,0,0,2,1
3829,M78xLFN7EJ,0,0,2,1
3830,M78xLFN7EJ,0,1,1,1
3831,M78xLFN7EJ,1,0,1,1
3832,M9I9QsyEDF,0,0,2,2
3833,M9I9QsyEDF,2,0,1,1
3834,M9I9QsyEDF,1,0,1,2
3836,M9I9QsyEDF,1,0,1,2
3837,M9I9QsyEDF,1,0,1,2
3839,MA1LUDNA3s,9,0,1,2
3840,MA1LUDNA3s,3,0,0,0
3841,MA1LUDNA3s,9,0,2,1
3842,MA1LUDNA3s,3,0,0,0
3843,MA1LUDNA3s,3,0,0,0
3844,MA1LUDNA3s,6,1,3,2
3845,MA1LUDNA3s,9,0,1,2
3846,MA1LUDNA3s,10,0,1,1
3847,MA1LUDNA3s,9,0,1,2
3848,MB5Qejqmtw,2,0,1,0
3849,MB5Qejqmtw,2,0,1,0
3850,MB5Qejqmtw,2,0,1,0
3851,MB5Qejqmtw,0,0,3,0
3852,MB5Qejqmtw,2,0,1,0
3875,MWEh9IPz8N,0,0,0,2
3876,MWEh9IPz8N,0,0,0,2
3877,MWEh9IPz8N,0,0,2,0
3878,MWEh9IPz8N,0,0,2,0
3879,MWEh9IPz8N,0,0,2,0
3880,MWEh9IPz8N,0,1,0,1
3881,MXvuMNd3oI,0,0,3,1
3882,MXvuMNd3oI,3,0,1,0
3883,MXvuMNd3oI,1,0,2,1
3884,MXvuMNd3oI,1,0,2,1
3885,MXvuMNd3oI,2,0,2,0
3891,MbmhB3KqKU,0,0,2,1
3892,MbmhB3KqKU,0,0,1,2
3893,MbmhB3KqKU,2,0,0,1
3894,MbmhB3KqKU,0,0,3,0
3895,MbmhB3KqKU,2,0,1,0
3901,MdHcU4C4Rm,6,3,9,1
3903,MdHcU4C4Rm,12,0,5,2
3906,MdHcU4C4Rm,15,0,1,3
3907,MdHcU4C4Rm,15,0,1,3
3908,MdHcU4C4Rm,14,0,5,0
3909,MdHcU4C4Rm,12,0,4,3
3912,Mkal0hTCnh,0,0,2,0
3913,Mkal0hTCnh,0,0,2,0
3914,Mkal0hTCnh,0,0,2,0
3915,Mkal0hTCnh,2,0,0,0
3916,Mkal0hTCnh,2,0,0,0
3917,Mkal0hTCnh,0,0,2,0
3924,MpBeXMurIb,0,0,1,2
3925,MpBeXMurIb,0,0,2,1
3926,MpBeXMurIb,0,0,3,0
3927,MpBeXMurIb,3,0,0,0
3928,MpBeXMurIb,3,0,0,0
3929,MpBeXMurIb,3,0,0,0
3937,MrIDZjIsNF,8,0,2,2
3938,MrIDZjIsNF,8,0,2,2
3939,MrIDZjIsNF,8,0,2,2
3940,MrIDZjIsNF,6,0,2,4
3941,MrIDZjIsNF,7,0,2,3
3942,MrIDZjIsNF,8,0,2,2
3943,MvuCgK0Qns,3,0,0,0
3944,MvuCgK0Qns,3,0,0,0
3945,MvuCgK0Qns,18,0,2,1
3946,MvuCgK0Qns,13,1,2,5
3947,MvuCgK0Qns,11,1,4,5
3948,MvuCgK0Qns,3,0,0,0
3949,MvuCgK0Qns,10,0,3,8
3950,MvuCgK0Qns,10,0,4,7
3951,MyBVUgacQ9,0,2,2,2
3952,MyBVUgacQ9,3,0,1,2
3953,MyBVUgacQ9,0,0,5,1
3954,MyBVUgacQ9,4,0,1,1
3955,MyBVUgacQ9,4,0,1,1
3956,MyBVUgacQ9,4,0,1,1
3964,N0qnrJEIoy,0,0,1,1
3965,N0qnrJEIoy,0,0,1,1
3966,N0qnrJEIoy,0,0,1,1
3972,N9nlCRUiir,1,3,1,5
3973,N9nlCRUiir,2,1,4,3
3975,N9nlCRUiir,3,2,4,1
3976,N9nlCRUiir,5,0,2,3
3977,N9nlCRUiir,3,0,2,5
3978,N9nlCRUiir,4,0,1,5
3979,NHWsF72zPP,2,4,1,1
3980,NHWsF72zPP,6,0,2,0
3981,NHWsF72zPP,5,0,3,0
3982,NHWsF72zPP,6,0,1,1
3983,NHWsF72zPP,6,0,1,1
3989,NKKwTEYdAm,0,0,1,1
